geolocation_zip_code_prefix,lat,lng,state
8220,-23.5377502744948,-46.46547513405276,SP
8223,-23.527308329240952,-46.47031501473913,SP
8225,-23.5302845499596,-46.4610061805578,SP
8226,-23.5526987463212,-46.51820942579761,SP
8230,-23.520503000836715,-46.45112306744473,SP
8233,-23.525816060505505,-46.47272284248948,SP
8235,-23.517511490983296,-46.4594953536176,SP
8240,-23.523287259781306,-46.444292590081815,SP
8241,-23.519239767827177,-46.43594124044738,SP
8245,-23.52169121065843,-46.43225292728947,SP
8246,-23.53106460598691,-46.43756645610418,SP
8247,-23.535939148349573,-46.43330924896126,SP
8248,-23.52960143498142,-46.43306049653755,SP
8250,-23.539761031911866,-46.43633556480467,SP
8253,-23.54969419784347,-46.43902122147848,SP
8255,-23.551075945441408,-46.434119251529204,SP
8257,-23.553396183593996,-46.428633906601675,SP
8260,-23.570958918402663,-46.43667302262102,SP
8265,-23.582166777254788,-46.453172612805226,SP
8270,-23.56127544240869,-46.461969257046256,SP
8275,-23.57179988658104,-46.479665136923686,SP
8280,-23.560181512767613,-46.472975771928546,SP
8285,-23.553317425341902,-46.472122104221796,SP
8290,-23.553863779906504,-46.45130657729816,SP
8295,-23.5473379208985,-46.454471772202666,SP
8310,-23.62639047377229,-46.46289773397194,SP
8311,-23.631857062308846,-46.4669077708177,SP
8320,-23.626689747706177,-46.47404747668648,SP
8321,-23.610377558898104,-46.480790558898114,SP
8330,-23.613706299194998,-46.464907146200005,SP
8331,-23.60970284984708,-46.46939877254892,SP
8340,-23.61335370959016,-46.46073577636356,SP
8341,-23.60111647238731,-46.45329859478329,SP
8343,-23.60622980322003,-46.446480927145245,SP
8344,-23.60959590813089,-46.44875249999998,SP
8345,-23.61023193255526,-46.443941992707266,SP
8346,-23.55897905268956,-46.67783176646726,SP
8347,-23.49228790674591,-46.49963244229312,SP
8370,-23.59450732944775,-46.44266175,SP
8371,-23.59718563113856,-46.446045543020375,SP
8372,-23.60186625464541,-46.43685973355359,SP
8373,-23.50093499792376,-46.66410637538229,SP
8375,-23.59857358006812,-46.46584428573488,SP
8380,-23.598902043294494,-46.440679281663975,SP
8381,-23.61173511073924,-46.42958421062652,SP
8382,-23.61866445734654,-46.417022974512086,SP
8383,-23.616819,-46.43131625240514,SP
8390,-23.630582980711523,-46.44520894129783,SP
8391,-23.602903607593372,-46.57337740105919,SP
8395,-23.622434345401388,-46.45617033177561,SP
8404,-23.52967739523337,-46.40945968428649,SP
8410,-23.547532080904837,-46.418281983625704,SP
8411,-23.554424409660093,-46.411997964813374,SP
8412,-23.55060524562872,-46.40797638851894,SP
8420,-23.543429474464773,-46.427986983135234,SP
8421,-23.562296507357587,-46.42229845601301,SP
8430,-23.52592844580904,-46.423351073691485,SP
8431,-23.53470948001903,-46.41776579620868,SP
8440,-23.53449513044608,-46.40973739563741,SP
8441,-23.53305999194992,-46.40526931161069,SP
8450,-23.543886046637624,-46.40168230613422,SP
8451,-23.54153581779098,-46.398438492368285,SP
8452,-23.529663097473517,-46.39573575,SP
8460,-23.551862426596976,-46.39952204440534,SP
8461,-23.56029521787179,-46.40375656090953,SP
8465,-23.56628073105776,-46.39845342783772,SP
8466,-23.531021793183424,-46.47805795850353,SP
8470,-23.59060012461769,-46.40065024414482,SP
8471,-23.60438376012504,-46.399662788302834,SP
8472,-23.57143392783773,-46.402297784898174,SP
8473,-23.57962416760864,-46.3943925,SP
8474,-23.581959973863857,-46.40369617645275,SP
8475,-23.589470999999943,-46.39969751707391,SP
8485,-23.591669992786635,-46.412095971550585,SP
8490,-23.569444753548304,-46.408536191578136,SP
8500,-23.54439961449014,-46.36588122300768,SP
8501,-23.541710411517176,-46.360949346083146,SP
8502,-23.538863960631733,-46.356887854434696,SP
8503,-23.548198725229383,-46.36036068206478,SP
8504,-23.555581057192,-46.36166815555334,SP
8505,-23.55284020533069,-46.36675731024758,SP
8506,-23.55884532722604,-46.37069807216227,SP
8507,-23.560824862735956,-46.367777234592324,SP
8508,-23.56330832574936,-46.36761749741175,SP
8509,-23.568012263177422,-46.3597582688388,SP
8510,-23.560029259302837,-46.35983344250401,SP
8513,-23.576579566169933,-46.365277199245206,SP
8514,-23.568080400654388,-46.36722929899116,SP
8515,-23.577299274136507,-46.37411020714745,SP
8517,-23.56892589286744,-46.372428309048416,SP
8525,-23.558219897079283,-46.39030748771188,SP
8526,-23.557132117498405,-46.38324489597376,SP
8527,-23.5531943344998,-46.37906995435636,SP
8528,-23.55496612562634,-46.373910990911185,SP
8529,-23.547456361416515,-46.372821548156246,SP
8530,-23.53717511197085,-46.36858781662136,SP
8531,-23.540315029690166,-46.37233864474412,SP
8532,-23.53941332575007,-46.3784269373449,SP
8533,-23.546325164305514,-46.38041904946912,SP
8534,-23.550473954483802,-46.3850306771139,SP
8535,-23.55327218504484,-46.39017894214956,SP
8536,-23.542140712315394,-46.3861552686427,SP
8537,-23.53225294578202,-46.39166591395926,SP
8538,-23.531448303756488,-46.3868415,SP
8539,-23.533464440828872,-46.37586996260599,SP
8540,-23.519407078327287,-46.38109882615246,SP
8541,-23.520933000000007,-46.37370969262504,SP
8542,-23.514916809597725,-46.37014412683939,SP
8543,-23.524254,-46.37064935334179,SP
8544,-23.53160432408494,-46.36337423285165,SP
8545,-23.531996818483474,-46.370825702035305,SP
8550,-23.522099175688137,-46.341354656673786,SP
8551,-23.522631302109172,-46.348912378456276,SP
8552,-23.52820149148108,-46.35386295920134,SP
8553,-23.522031219545227,-46.363838635998974,SP
8554,-23.514904540106173,-46.36110128504239,SP
8555,-23.51071425950718,-46.3538763075192,SP
8556,-23.51434327367707,-46.34811784762537,SP
8557,-23.51281184655965,-46.340601993479126,SP
8558,-23.508588487573267,-46.33528255438867,SP
8559,-23.516985040943382,-46.33636351370268,SP
8560,-23.531810888149913,-46.335585928948575,SP
8561,-23.52807399194992,-46.33998564570951,SP
8562,-23.53207040022503,-46.345136031588616,SP
8563,-23.53294805533993,-46.349774167937575,SP
8564,-23.53768597085809,-46.35269195905711,SP
8565,-23.54002869470249,-46.34131942131685,SP
8566,-23.545281593946576,-46.34514875639047,SP
8567,-23.548941756105368,-46.35208442200934,SP
8568,-23.55534790483857,-46.34683417874227,SP
8570,-23.47684211001141,-46.35447631565646,SP
8571,-23.48623351734567,-46.34404254570396,SP
8572,-23.498431457515565,-46.341606466739094,SP
8573,-23.492121781026512,-46.351064649546004,SP
8574,-23.50527684931725,-46.3509678180275,SP
8575,-23.49919378401805,-46.35812439474595,SP
8576,-23.487947893272768,-46.35782942919244,SP
8577,-23.484621488741837,-46.36700788769207,SP
8578,-23.46987692571624,-46.38290664943849,SP
8579,-23.461443888863606,-46.37551476988139,SP
8580,-23.451957371511565,-46.34372696554596,SP
8581,-23.457424732714436,-46.35361643293804,SP
8582,-23.449885950196027,-46.35840691425143,SP
8583,-23.439372900065763,-46.38137772162925,SP
8584,-23.42466214665313,-46.3490311575892,SP
8585,-23.488858329997143,-46.35451370002853,SP
8586,-23.44046584205774,-46.334989857243414,SP
8587,-23.429453315871747,-46.316313336472746,SP
8588,-23.439451879850257,-46.319714547989335,SP
8589,-23.43899283477652,-46.30081389596495,SP
8590,-23.438824828739584,-46.2765147070142,SP
8591,-23.4494999572136,-46.30307473053868,SP
8592,-23.469308359716003,-46.291899525639714,SP
8593,-23.478733763470547,-46.29382770718807,SP
8594,-23.4871312523641,-46.300889771707205,SP
8595,-23.46888363810267,-46.30439950586268,SP
8596,-23.481732278090092,-46.314456648852584,SP
8597,-23.461040585717974,-46.317686491141814,SP
8598,-23.46653054537708,-46.32471112247595,SP
8599,-23.466666317726272,-46.341880676728344,SP
8610,-23.541109315056755,-46.30043724767152,SP
8613,-23.54022415166092,-46.2867189895053,SP
8615,-23.547958994386327,-46.294730509251536,SP
8616,-23.556291108111523,-46.29242968769583,SP
8620,-23.63124979210477,-46.30332628058751,SP
8621,-23.533389538560343,-46.29819319994478,SP
8625,-23.643492430255677,-46.31246994991835,SP
8630,-23.654700000000005,-46.327049173533325,SP
8633,-23.652163131735243,-46.3141980461162,SP
8635,-23.663927944177715,-46.3365966865249,SP
8640,-23.631380476464482,-46.327833376224206,SP
8650,-23.573806353663777,-46.33165962394624,SP
8653,-23.615174568083752,-46.31869441731413,SP
8655,-23.591664360697067,-46.30406358565209,SP
8656,-23.5933421965056,-46.30568752472588,SP
8660,-23.55980584433647,-46.336239622830135,SP
8663,-23.56845973001596,-46.33338505423045,SP
8664,-23.55967992311635,-46.322678569125245,SP
8665,-23.559448682389082,-46.31375748257045,SP
8666,-23.574816367260638,-46.3077722188954,SP
8670,-23.539074963642896,-46.330711171527994,SP
8671,-23.543032551517463,-46.32741897696246,SP
8673,-23.538169445720584,-46.31813007658905,SP
8674,-23.541316516658462,-46.31248939529246,SP
8675,-23.547830685928226,-46.310319753209676,SP
8676,-23.551987848097774,-46.306037656423996,SP
8680,-23.5277441137444,-46.32257036916885,SP
8683,-23.52854763911564,-46.31051663004293,SP
8685,-23.52300512148821,-46.30566556403389,SP
8686,-23.53475301744881,-46.28783909231169,SP
8689,-23.52886814214044,-46.31457858145279,SP
8690,-23.49769259119814,-46.31558465862439,SP
8692,-23.493189363938225,-46.32319417746025,SP
8693,-23.5025263252276,-46.305112308477554,SP
8694,-23.51073559213954,-46.29761313187328,SP
8695,-23.49523280829277,-46.27913624999999,SP
8696,-23.5086078390353,-46.29092512058463,SP
8710,-23.52323657802531,-46.19443689775291,SP
8715,-23.52841468220901,-46.18606049098691,SP
8717,-23.538136389190015,-46.19095252219153,SP
8720,-23.54068670276568,-46.178874893023554,SP
8725,-23.55371957809417,-46.18372157744049,SP
8726,-23.55971584225589,-46.1800310045391,SP
8727,-23.56642978034917,-46.18639544446117,SP
8730,-23.534744357956964,-46.20151552288476,SP
8735,-23.534363088274336,-46.211657960178336,SP
8737,-23.540978762211985,-46.204974016147844,SP
8738,-23.55278083529905,-46.20041175437129,SP
8740,-23.54402249705778,-46.214972686398575,SP
8742,-23.55000037923795,-46.213670524356516,SP
8743,-23.55483964597439,-46.21578894889225,SP
8744,-23.548287599204752,-46.22717598772347,SP
8745,-23.54520808402082,-46.23524309452331,SP
8746,-23.560933169634545,-46.206451142295485,SP
8747,-23.557855224059317,-46.20996354080819,SP
8750,-23.548945950658286,-46.25275499972439,SP
8751,-23.684360692857624,-46.23774694021902,SP
8752,-23.5437471615734,-46.262070227610494,SP
8753,-23.60355480855772,-46.25009038575618,SP
8755,-23.5424551205117,-46.167048112245794,SP
8760,-23.560957309740903,-46.220776736401376,SP
8761,-23.560639360223554,-46.219467637128815,SP
8762,-23.573822907328655,-46.22241196991587,SP
8763,-23.58329260242718,-46.231414602427165,SP
8765,-23.67175565259877,-46.18405477261808,SP
8766,-23.52249821197489,-46.1949413110568,SP
8767,-23.63900085684318,-46.12219516007486,SP
8770,-23.51977182892181,-46.20569632638932,SP
8771,-23.470668532316925,-46.256048916620266,SP
8772,-23.485881316665512,-46.28382120597429,SP
8773,-23.51552534118359,-46.192918052337376,SP
8774,-23.465618044531613,-46.282145376259095,SP
8775,-23.499025040782552,-46.18343646983239,SP
8779,-23.358797292752108,-46.15837918719848,SP
8780,-23.520329490183503,-46.17790885385722,SP
8790,-23.526835479282788,-46.1722487742452,SP
8793,-23.541144240156523,-46.16428396591877,SP
8795,-23.532218451975645,-46.18006496691575,SP
8810,-23.500077070626936,-46.150778305154574,SP
8820,-23.50824041298776,-46.14932937351264,SP
8830,-23.515183778183978,-46.14099370617289,SP
8831,-23.5235543651198,-46.14450798368278,SP
8832,-23.516913648399584,-46.10417245526518,SP
8833,-23.521905936795314,-46.16167840664869,SP
8840,-23.48253994963144,-46.13177818360396,SP
8850,-23.480694650169223,-46.08449743579612,SP
8880,-23.519975947056054,-46.18756607644843,SP
8900,-23.41337425081408,-46.03545131717813,SP
8940,-23.572021973391536,-46.04072320522319,SP
8970,-23.53108554328924,-45.84933750180079,SP
9010,-23.659182,-46.52514198029314,SP
9015,-23.658213420898495,-46.523004983755605,SP
9020,-23.6620164970858,-46.52633073980033,SP
9030,-23.669541974738905,-46.526883367130196,SP
9040,-23.662047680415,-46.5345905260257,SP
9041,-23.663961796006667,-46.53877648196659,SP
9050,-23.674196318276337,-46.54572726422471,SP
9051,-23.679621355065954,-46.55093137795025,SP
9060,-23.665643211331094,-46.54984470438961,SP
9061,-23.65066815356025,-46.5593922865716,SP
9070,-23.64410054648281,-46.54792530364274,SP
9071,-23.651624713572616,-46.54803037591064,SP
9080,-23.63974224063705,-46.543112779684776,SP
9090,-23.65299202192854,-46.53928722595484,SP
9091,-23.657923830006137,-46.545672972806194,SP
9110,-23.669648040114,-46.50565806480467,SP
9111,-23.672364684978973,-46.49009724618516,SP
9112,-23.66840383542035,-46.491371726902806,SP
9120,-23.67964722954812,-46.49573921336487,SP
9121,-23.679651641617447,-46.5021857993249,SP
9124,-23.73683377915356,-46.47911795977603,SP
9130,-23.689867703863428,-46.50532358636788,SP
9131,-23.69442349597496,-46.49612500269242,SP
9132,-23.70349805939836,-46.50171890530362,SP
9133,-23.73995337810408,-46.4946263846859,SP
9134,-23.73084057839764,-46.479630863595574,SP
9139,-23.702514826598424,-46.521858039672956,SP
9150,-23.77733470191586,-46.30400591194204,SP
9160,-23.766909412704194,-46.462888833104415,SP
9161,-23.766565903593463,-46.45937451944094,SP
9163,-23.763024846795645,-46.47374754113308,SP
9169,-23.711901778343744,-46.515225502546826,SP
9170,-23.70957999999996,-46.50919168067981,SP
9171,-23.70167454700301,-46.51267414920044,SP
9172,-23.69390688121068,-46.51276399342889,SP
9175,-23.687248473224027,-46.51670550207746,SP
9176,-23.679677327092524,-46.5183467623187,SP
9180,-23.69300604302036,-46.52266683519792,SP
9181,-23.68283920705176,-46.5252745500895,SP
9182,-23.6975738148169,-46.53026291527213,SP
9185,-23.683574797391657,-46.53559495628716,SP
9190,-23.67520267055225,-46.53927014764275,SP
9195,-23.675482986523587,-46.51478832361937,SP
9210,-23.636881231331895,-46.52831200992553,SP
9220,-23.62416245545042,-46.53656199785041,SP
9230,-23.62009431917597,-46.52809550499166,SP
9238,-23.664002678602326,-46.52309420774424,SP
9240,-23.62878739175659,-46.52364549965375,SP
9241,-23.632666229254415,-46.518297103107514,SP
9250,-23.62504201415259,-46.51485247085809,SP
9251,-23.63039571495759,-46.50721688040875,SP
9260,-23.630897567026384,-46.49662380446079,SP
9270,-23.638732585896506,-46.491659133288145,SP
9271,-23.643448323619367,-46.49960044561132,SP
9272,-23.65016812140756,-46.49519146485455,SP
9273,-23.65013154962983,-46.50391079807457,SP
9274,-23.65660447499993,-46.497593835999965,SP
9280,-23.640067561198,-46.515450012349255,SP
9290,-23.64856760560334,-46.50884884730415,SP
9291,-23.64533844962204,-46.51950469135562,SP
9310,-23.67047356506448,-46.45030065736629,SP
9311,-23.678129866351263,-46.45032943407014,SP
9312,-23.670019203214565,-46.445075268614175,SP
9320,-23.659509463082145,-46.441921023313526,SP
9321,-23.64803986920814,-46.43566188995325,SP
9330,-23.661645332924525,-46.42192988382407,SP
9331,-23.67313143976862,-46.420044595176016,SP
9332,-23.65707455533452,-46.41756748579083,SP
9333,-23.64864641861294,-46.41578863523999,SP
9334,-23.66700740128651,-46.40801961715289,SP
9335,-23.665586589612104,-46.41691461399956,SP
9336,-23.66054561627915,-46.411147738011316,SP
9340,-23.671761074331968,-46.43134309829914,SP
9341,-23.67721549515257,-46.41933476216156,SP
9350,-23.68113547177626,-46.44449009285006,SP
9351,-23.684777203993328,-46.43800695504638,SP
9360,-23.685934938212725,-46.45618306855558,SP
9361,-23.69826176506142,-46.45702868164642,SP
9370,-23.67715449708581,-46.46372997114656,SP
9371,-23.66930462115525,-46.47729732001269,SP
9372,-23.694879402057104,-46.46482904434289,SP
9380,-23.635316347481155,-46.47824351053158,SP
9381,-23.658686261608946,-46.46498175236887,SP
9389,-23.6303224565756,-46.47923058090484,SP
9390,-23.653917693288857,-46.4537719146231,SP
9391,-23.65063244936224,-46.44677821510182,SP
9400,-23.711523663887142,-46.41256396540937,SP
9401,-23.70474058986409,-46.41024329986536,SP
9402,-23.70443280705204,-46.4149019638442,SP
9403,-23.69366349903366,-46.43764845841767,SP
9404,-23.683234592705332,-46.41521004865676,SP
9405,-23.701032566189653,-46.40274663048619,SP
9406,-23.71048900104021,-46.40073876187311,SP
9407,-23.703317699013063,-46.38760434789975,SP
9410,-23.711461528031048,-46.38903041271894,SP
9411,-23.7184396082434,-46.395391461206685,SP
9412,-23.732589801968544,-46.41777999610485,SP
9413,-23.739522815016542,-46.43177633617865,SP
9414,-23.747396727771577,-46.43678877331445,SP
9415,-23.755612763718887,-46.44141567257968,SP
9416,-23.737861346527513,-46.4425925171042,SP
9420,-23.71983771005711,-46.413294746058156,SP
9421,-23.72247454731954,-46.420116505972615,SP
9422,-23.723081730991687,-46.42919798837369,SP
9423,-23.72053088492543,-46.42502262523807,SP
9424,-23.714758621303666,-46.418385192589774,SP
9425,-23.709006513460096,-46.42764497831902,SP
9426,-23.70477751845635,-46.43523558342223,SP
9430,-23.69649854593456,-46.39276991653667,SP
9431,-23.69161837798376,-46.38203355005778,SP
9432,-23.68839991192295,-46.391914643486345,SP
9433,-23.6667469658932,-46.38454219172888,SP
9434,-23.65911871866212,-46.37114381153658,SP
9435,-23.654027178381675,-46.363654860989776,SP
9436,-23.65116844067213,-46.36728918824492,SP
9440,-23.684978106295823,-46.365951271317705,SP
9441,-23.68517637829649,-46.37663215386837,SP
9442,-23.67925725567518,-46.35529589343486,SP
9443,-23.680028837713888,-46.35001180763909,SP
9444,-23.69619184094592,-46.34371551613037,SP
9445,-23.70482817487052,-46.36408325436051,SP
9450,-23.74581246821692,-46.39621829022221,SP
9510,-23.61491158673321,-46.5715824672514,SP
9520,-23.607513,-46.57111632722604,SP
9521,-23.61388069900167,-46.574500802155015,SP
9530,-23.621884712218986,-46.57439323868948,SP
9531,-23.62025725145709,-46.57080052553522,SP
9540,-23.62535544240868,-46.56686302553521,SP
9541,-23.620027547319527,-46.56381300000001,SP
9550,-23.6183004967391,-46.5511737336257,SP
9551,-23.62459774493622,-46.552187211206686,SP
9560,-23.63303747033521,-46.55427782445607,SP
9561,-23.639265008252067,-46.55695079958882,SP
9570,-23.63352647587589,-46.5617749707587,SP
9571,-23.63572209184605,-46.5652379168853,SP
9572,-23.64241917348953,-46.562674154942634,SP
9580,-23.643485874271448,-46.57062093949449,SP
9581,-23.63523084870477,-46.5781526508454,SP
9600,-23.67222543087328,-46.55577577291884,SP
9601,-23.67139553318128,-46.5607199787926,SP
9602,-23.66197745904333,-46.56459334423684,SP
9603,-23.66210689454088,-46.56451272551783,SP
9604,-23.657673417054035,-46.568225807703925,SP
9605,-23.65908164757843,-46.567264982448954,SP
9606,-23.676264000000003,-46.56173349708581,SP
9607,-23.67367754342439,-46.56062166180968,SP
9608,-23.674994474957145,-46.566331949420025,SP
9609,-23.665470359152234,-46.5690978212821,SP
9610,-23.667425676787396,-46.56821608838416,SP
9611,-23.662095747157927,-46.57029865696226,SP
9612,-23.65771370999257,-46.571421996660895,SP
9613,-23.67096716985976,-46.56480244873972,SP
9614,-23.669520769346267,-46.55604718373822,SP
9615,-23.66523171315426,-46.5565921259449,SP
9616,-23.66258260434585,-46.55894050676872,SP
9617,-23.667760712057735,-46.558796956013005,SP
9618,-23.66798411518263,-46.56470199163279,SP
9619,-23.665600623376942,-46.56460097155059,SP
9620,-23.667509509160922,-46.570682250000004,SP
9621,-23.66421553621104,-46.57169732500433,SP
9623,-23.661002992353946,-46.57260542894858,SP
9624,-23.656270431040387,-46.573803,SP
9625,-23.66110025673721,-46.56706159282139,SP
9626,-23.65796788497878,-46.5699420039433,SP
9627,-23.65923757549,-46.56564602749185,SP
9628,-23.66148702746846,-46.56416174311855,SP
9629,-23.65610412323843,-46.56736760593526,SP
9631,-23.6589500746581,-46.561564156962255,SP
9632,-23.65346382569683,-46.56561280777901,SP
9633,-23.65421623147612,-46.56687347668647,SP
9634,-23.652483477065275,-46.56900360482441,SP
9635,-23.651999672624683,-46.57127024268055,SP
9636,-23.65285528166136,-46.57366139829179,SP
9637,-23.652162191946864,-46.57459965287942,SP
9639,-23.646889321568302,-46.58020655386782,SP
9640,-23.655907995169144,-46.57497322009348,SP
9641,-23.652395539559176,-46.577132000903816,SP
9642,-23.648974040798663,-46.576632652634416,SP
9651,-23.658379324167623,-46.580460262767616,SP
9655,-23.654400054292132,-46.59312644549439,SP
9656,-23.660772938945456,-46.60498463454806,SP
9657,-23.66717556174625,-46.60957726562401,SP
9660,-23.654779605745645,-46.594795848462866,SP
9661,-23.661325445467103,-46.596232989468426,SP
9662,-23.661387680824028,-46.59916383625709,SP
9663,-23.65524452218834,-46.59875006725498,SP
9664,-23.659789159899887,-46.60845938651654,SP
9665,-23.6577090466557,-46.6058734479486,SP
9666,-23.65884211547109,-46.60629135982817,SP
9667,-23.661224999999995,-46.608966965837766,SP
9668,-23.66370023091353,-46.61128312767612,SP
9669,-23.66256386124404,-46.60757916400272,SP
9670,-23.661409547200364,-46.60405589172608,SP
9671,-23.664405376472562,-46.60595551082005,SP
9672,-23.660841352213012,-46.60257657361936,SP
9680,-23.66460164102505,-46.58159516068183,SP
9682,-23.66727031727408,-46.59725578702151,SP
9683,-23.668259834492503,-46.5962734118818,SP
9684,-23.667028596168283,-46.59455621371684,SP
9685,-23.664331828062764,-46.59161695760001,SP
9686,-23.667745043634756,-46.59274583884141,SP
9687,-23.673737620578333,-46.594797652518864,SP
9688,-23.67300238496159,-46.59275065903448,SP
9689,-23.667416083400663,-46.591245525376664,SP
9690,-23.669970799613353,-46.590429693721546,SP
9691,-23.669873809625333,-46.590242676957565,SP
9692,-23.66938328176318,-46.5851870628571,SP
9693,-23.664896974868807,-46.58939928267647,SP
9694,-23.671093823316095,-46.581069719422274,SP
9695,-23.67224160739774,-46.57202696446921,SP
9696,-23.67486999999994,-46.55761999999999,SP
9710,-23.710142548711733,-46.54973645216085,SP
9715,-23.715535431862776,-46.54584253045526,SP
9720,-23.716130966284794,-46.55359519424938,SP
9721,-23.72057992809752,-46.54753399220973,SP
9725,-23.70466852510253,-46.55636295865308,SP
9726,-23.68684398723238,-46.561602732240736,SP
9732,-23.68250250764605,-46.56137316180968,SP
9750,-23.688602072306495,-46.555197544939276,SP
9751,-23.691508465577975,-46.544450157712525,SP
9760,-23.70002714293956,-46.5404246257142,SP
9761,-23.70780308856296,-46.526832680079295,SP
9762,-23.70639273160602,-46.52108999945175,SP
9765,-23.707278080687963,-46.5309115329657,SP
9770,-23.709217663598693,-46.54202275545347,SP
9771,-23.70395720982171,-46.54242933479532,SP
9772,-23.70900285044689,-46.53053573379358,SP
9780,-23.71530812711353,-46.53675806476354,SP
9781,-23.725557597553255,-46.53752719247923,SP
9782,-23.728194350182736,-46.53319972042741,SP
9783,-23.72570298333248,-46.52677486963253,SP
9784,-23.718122999999995,-46.5252181767427,SP
9785,-23.711169957820772,-46.5296417032732,SP
9790,-23.731210739107848,-46.54120616778228,SP
9791,-23.74118384872811,-46.530660464575,SP
9792,-23.757162227081686,-46.53052181369978,SP
9810,-23.71948057507646,-46.565973872172464,SP
9811,-23.72534144936224,-46.559714065641394,SP
9812,-23.72419056174626,-46.56959405049352,SP
9820,-23.742211567314847,-46.55355623802613,SP
9821,-23.75357864137691,-46.555630711760074,SP
9822,-23.761335781742968,-46.53862984794716,SP
9830,-23.781188871487167,-46.53172215321133,SP
9831,-23.792424371342925,-46.53910286410091,SP
9832,-23.77565186226509,-46.51750044087948,SP
9834,-23.805185260686937,-46.442695089812574,SP
9835,-23.832366848159243,-46.57219024436073,SP
9836,-23.806881,-46.61753680716602,SP
9837,-23.824897580553767,-46.567543009667375,SP
9838,-23.843276192986213,-46.56423455654165,SP
9840,-23.738259645579618,-46.574094593898124,SP
9841,-23.74279271120374,-46.57817596225975,SP
9842,-23.7540915,-46.594775858977215,SP
9843,-23.77338927575832,-46.59744103119072,SP
9844,-23.76064006486293,-46.5765089454671,SP
9845,-23.741985789944177,-46.57063166374291,SP
9846,-23.733751726549656,-46.57522894949214,SP
9847,-23.770979607132553,-46.589540990363076,SP
9850,-23.72695211518264,-46.58017681155857,SP
9851,-23.71568837968147,-46.59073114144957,SP
9852,-23.73330972221549,-46.59646035275861,SP
9853,-23.735378999999945,-46.59363321813159,SP
9854,-23.755963089989812,-46.60009155326565,SP
9855,-23.732643531219377,-46.58895590014267,SP
9856,-23.734849500000003,-46.60671952998667,SP
9857,-23.74952830602806,-46.62193500000001,SP
9860,-23.70181462685372,-46.5781126329419,SP
9861,-23.711699827134176,-46.58131051315684,SP
9862,-23.701080723440366,-46.583383363777,SP
9869,-23.7226447933144,-46.57386288954881,SP
9890,-23.695169467684103,-46.56753396003806,SP
9891,-23.684887806696807,-46.57001616618096,SP
9892,-23.683046842402568,-46.576104443793646,SP
9894,-23.677559900225035,-46.57580779190951,SP
9895,-23.702280517889168,-46.57041047155059,SP
9896,-23.70387627694584,-46.56634160301286,SP
9910,-23.69106134207682,-46.629454098675794,SP
9911,-23.68922598303446,-46.61812471839445,SP
9912,-23.688942728807405,-46.61361221011016,SP
9913,-23.679938617434978,-46.629691268757526,SP
9914,-23.690634089714585,-46.63168287880947,SP
9920,-23.6824350839346,-46.62260956320334,SP
9921,-23.680977815569282,-46.61255096559344,SP
9930,-23.671809388232067,-46.616840543857066,SP
9931,-23.665889650297142,-46.62346849362335,SP
9932,-23.6651506196117,-46.61663334365811,SP
9940,-23.668846794073428,-46.60347700473186,SP
9941,-23.676117839717016,-46.60564370594089,SP
9942,-23.684070164579644,-46.59807369754457,SP
9943,-23.67204317790985,-46.60019717692889,SP
9950,-23.681929322090145,-46.58703198362571,SP
9951,-23.68898807343688,-46.58815224112638,SP
9952,-23.692338672134422,-46.59853877930514,SP
9960,-23.694559795169944,-46.597656458346385,SP
9961,-23.701203933377652,-46.59553546543374,SP
9962,-23.701097232298512,-46.5981981283686,SP
9963,-23.705302180131543,-46.5962109358878,SP
9970,-23.719691141972937,-46.611635369526105,SP
9971,-23.72545586343708,-46.6202650073576,SP
9972,-23.721385599226696,-46.61803800933116,SP
9973,-23.71856950986776,-46.617002800998335,SP
9974,-23.723369455176297,-46.611786213644734,SP
9980,-23.70613337039064,-46.61215949293245,SP
9981,-23.710300784898173,-46.60781372656839,SP
9990,-23.69726794643372,-46.61997097961642,SP
9991,-23.695030670407593,-46.61183197085809,SP
9992,-23.699598983378912,-46.623448932973616,SP
9993,-23.702414793784964,-46.62084214542106,SP
11010,-23.93358949460431,-46.32905057271053,SP
11013,-23.93855797571648,-46.32490908992154,SP
11015,-23.952754791563265,-46.31934037898898,SP
11020,-23.967778096586642,-46.305052530599,SP
11025,-23.97041243574358,-46.307627392723205,SP
11030,-23.984963245080447,-46.30181736244726,SP
11031,-23.93304734722135,-46.32555732001267,SP
11035,-23.98006883819032,-46.30472941271852,SP
11040,-23.97212493949449,-46.314537931300165,SP
11045,-23.970298814732566,-46.322688223916515,SP
11050,-23.95689101998098,-46.326446947270426,SP
11055,-23.966281917763073,-46.32896170087712,SP
11060,-23.963482697198327,-46.3330168758951,SP
11065,-23.96587452899768,-46.34150751526344,SP
11070,-23.955238813203355,-46.34502053788447,SP
11075,-23.955168288937543,-46.33825949705917,SP
11080,-23.943076700805012,-46.35149128486513,SP
11081,-23.933858776987602,-46.34342876337203,SP
11082,-23.937908837415264,-46.33977195014193,SP
11085,-23.93859650011278,-46.36324264071785,SP
11086,-23.944485211230486,-46.374332353391935,SP
11087,-23.945768905909183,-46.378502087714175,SP
11088,-23.94057629364074,-46.38379718388246,SP
11089,-23.93980318428649,-46.36960850706912,SP
11090,-23.936984852905496,-46.37639894324539,SP
